0.3996815286624204,0.34235668789808915,0.25796178343949044
0.39530988274706869,0.34840871021775544,0.25628140703517588
0.40697674418604651,0.35880398671096347,0.23421926910299004
0.43902439024390244,0.3519163763066202,0.20905923344947736
0.45774647887323944,0.32746478873239437,0.21478873239436619
0.40151515151515149,0.3503787878787879,0.24810606060606061
0.43790849673202614,0.34640522875816993,0.21568627450980393
0.44785276073619634,0.33742331288343558,0.21472392638036811
0.40564373897707229,0.33862433862433861,0.25573192239858905
0.48372093023255813,0.35348837209302325,0.16279069767441862
0.52873563218390807,0.33908045977011492,0.13218390804597702
0.5280898876404494,0.3258426966292135,0.14606741573033707
0.47767857142857145,0.32589285714285715,0.19642857142857142
0.50694444444444442,0.33333333333333331,0.15972222222222221
0.4091778202676864,0.33078393881453155,0.26003824091778205
0.40601503759398494,0.31766917293233082,0.27631578947368424
